date,retweets,favorites,vader,finBERT,finBERT_min,finBERT_max,buzz,buzz_n,sent_wn,sent12,sent26,sent50,sent200,adjclose,volume,EMA12,EMA26,EMA50,EMA200
2018-04-06,5304,8435,-0.027350344827586207,-0.13291935386206896,-0.940963,0.807492,13739,0.5113991418991981,0.943971255233096,-0.092535030449197,-0.08429169265011334,-0.07287255225957072,-0.05237591939613178,241.4999237060547,179521200,245.13978467371848,248.76473195568587,252.02838244718606,256.1567870873876
2018-04-09,3274,5650,0.04033953488372093,-0.08966038854263567,-0.930111,0.882187,8924,0.08449698833831835,0.9576069328087587,-0.07699733436530515,-0.07737046899544725,-0.07025568400786421,-0.0522741216731676,242.69017028808594,105442900,244.7629209220827,248.31476442475252,251.66217804878997,256.0227909003299
2018-04-10,3975,6570,0.016863398692810457,0.024582151065359478,-0.936599,0.897288,10545,0.2282162803263113,0.9605838313882396,-0.06136972122212597,-0.06981842306501712,-0.06653655322067896,-0.05150938264094345,246.5489959716797,103529000,245.0377016989438,248.18396676156195,251.46166110458958,255.92852428412442
2018-04-11,4118,7886,0.0434156462585034,-0.049974040721088436,-0.943209,0.845266,12004,0.35757250920384476,0.955283107898574,-0.05961653960658173,-0.06834846881731871,-0.06588704292657738,-0.051494105606915044,245.2565155029297,91140200,245.0713653610955,247.9671185201818,251.21832206138725,255.822335142023
2018-04-12,2945,5040,0.0930065693430657,0.028887633430656937,-0.868538,0.921177,7985,0.0012444188276919627,0.9593254189686469,-0.04600051298546809,-0.061145794576727926,-0.06217038895178387,-0.050694287308033735,247.27430725097656,68890500,245.41027949800028,247.91579916690733,251.06365481392018,255.737280138132
2018-04-13,3150,5312,0.08625223880597015,-0.01450274671641791,-0.949037,0.913988,8462,0.043535660208489396,0.9591747609614153,-0.0411547027902296,-0.05769075399448274,-0.060301069648436185,-0.05033417247627637,246.5489959716797,85079200,245.58546664779712,247.81455448577935,250.88660936912646,255.64585442503298
2018-04-16,3419,5539,0.0531029197080292,-0.025218142131386862,-0.931536,0.913017,8958,0.0875114583738469,0.9588190772997731,-0.03280848037713887,-0.04975557945034418,-0.05561537472695806,-0.049396093686319045,248.57606506347656,63405300,246.04555871174782,247.8709626767199,250.79599978851274,255.57550826223144
2018-04-17,3075,5274,0.0835581560283688,-0.008584149361702128,-0.845283,0.921424,8349,0.033516980384526905,0.9592523485660955,-0.02908166022091783,-0.04670584388822255,-0.053771012947928416,-0.04899000468806415,251.23545837402344,64682000,246.84400481363636,248.12018458022385,250.81323345853278,255.53232368622938
2018-04-18,3467,6224,0.014083870967741934,0.021505846554838712,-0.943236,0.911993,9691,0.15249988590450628,0.9600577168700833,-0.02129896687080144,-0.04165312607762542,-0.050818979241937554,-0.04828855343191587,251.42147827148438,57303900,247.54823149945912,248.36472485365056,250.8370861962956,255.4914197517543
2018-04-19,2601,4297,0.02286783216783217,-0.07072361545454546,-0.942325,0.909949,6898,-0.09512996142582336,0.9608362065011901,-0.02890275896060821,-0.04380649566110097,-0.05159955321105943,-0.048511787879902235,250.02671813964844,77655900,247.92953713641134,248.4878354674282,250.80530705681923,255.43704461133535
2018-04-20,2512,3999,0.047257638888888884,-0.05063914722916666,-0.947025,0.888543,6511,-0.12944172330080997,0.9607971236387872,-0.03224681869423259,-0.044312617999476216,-0.05156189023137737,-0.04853295563462128,247.90660095214844,99953100,247.9260084926786,248.44478105888896,250.69163230761646,255.36211482368176
2018-04-23,3088,5554,0.10894999999999999,-0.030680738411392405,-0.940598,0.833395,8642,0.059494619220111074,0.9589052134819729,-0.027622738995368327,-0.03935580384195469,-0.04801280223582211,-0.04769297917546255,247.86941528320312,65558000,247.917301845067,248.40216137180113,250.5809571301885,255.2875605993984
2018-04-24,2785,4662,0.06719772727272727,-0.03375233619318182,-0.941759,0.92619,7447,-0.046455136440377263,0.9596712891121334,-0.028565753948878093,-0.03894073216426781,-0.04745356827336563,-0.04755426630996722,244.53128051757812,112885500,247.39637548699176,248.1154294566735,250.34371491008613,255.18053293689275
2018-04-25,4952,8001,0.019240384615384614,-0.06461264001442307,-0.943649,0.871592,12953,0.44171168754845014,0.9528740572437182,-0.03411142872819271,-0.04084235496798302,-0.04812647304752475,-0.04772400137170311,245.1356658935547,103840900,247.04857401107836,247.8947062297758,250.1394776937516,255.0805840110884
2018-04-26,3633,6111,0.04232760180995475,-0.08438129547511312,-0.949858,0.907212,9744,0.15719891272459488,0.9563226671017762,-0.041845254381565083,-0.044067461672214876,-0.04954823078978312,-0.048088750566761915,247.62762451171875,67731900,247.13765870348456,247.8749223988086,250.04097364739738,255.00642521009965
2018-04-27,3304,6209,0.0931887573964497,0.06370062928994083,-0.865305,0.900918,9513,0.13671824865968038,0.9612834618445556,-0.02560742612441033,-0.0360846401194626,-0.045107099021950814,-0.046976418428884274,247.86016845703125,57053600,247.24881405018405,247.8738295142325,249.95545187522615,254.93531817773084
2018-04-30,3233,5919,0.13068132530120483,0.06036641455421686,-0.931978,0.814392,9152,0.10471166975303914,0.9607443519814054,-0.003469968094953764,-0.02252077451728663,-0.0366823935715273,-0.04472684890006618,245.9539031982422,82182300,247.04959699603916,247.73161275008508,249.79852839769737,254.8459508645021
2018-05-01,3812,5957,0.14592409638554218,-0.010668349367469883,-0.910872,0.903249,9769,0.15941543480954232,0.958933352136271,-0.004577411367648551,-0.021642817098781686,-0.03566223497528976,-0.04438795835745328,246.39096069335938,74203400,246.94826833408843,247.63230519032763,249.6648982916449,254.76182160906785
2018-05-02,3229,4753,-0.004618382352941175,-0.010151017573529417,-0.919534,0.881415,7982,0.000978436177498268,0.9593150609690593,-0.005434889245476377,-0.02079157268950374,-0.03466179507718151,-0.0440472922800013,244.73580932617188,86368900,246.60789002517816,247.41774994113092,249.47160068515578,254.66206029282014
2018-05-03,8433,17543,0.013984496124031003,-0.12037915178294574,-0.941052,0.863734,25976,1.5963423720392782,0.9159336963191694,-0.023118621943548585,-0.028168430400129077,-0.03802326004603501,-0.044806813270080355,244.196533203125,136311500,246.2369120525546,247.17914129387123,249.26473529370358,254.55792569491274
2018-05-04,2216,3978,0.050148062015503876,-0.038944512635658915,-0.933347,0.891182,6194,-0.1575472233379437,0.9607024805434862,-0.025553374357719403,-0.02896665871387203,-0.03805938759856928,-0.04474848192048412,247.3579864501953,91222100,246.409385036807,247.19238908322856,249.18996082925227,254.48628450839814
2018-05-07,2165,3542,0.060555000000000005,0.04695465766666666,-0.877693,0.902452,5707,-0.2007250735527201,0.9571895138537212,-0.01203543511539867,-0.021877110438481878,-0.03329929409259234,-0.043340496812035,248.1948699951172,55304900,246.68407503039322,247.26664692855366,249.1509376592862,254.42368336896251
2018-05-08,2387,4002,0.12915897435897436,-0.0064892483760683765,-0.938898,0.831977,6389,-0.14025835107535353,0.9595227841535041,-0.011182175617040165,-0.020737268804229023,-0.03224791975076787,-0.04297381772311991,248.1948699951172,67499200,246.9165050249661,247.33540419274357,249.11344480971096,254.3617051264367
2018-05-09,2035,3141,0.13795121951219513,0.04979811821138212,-0.909043,0.884007,5176,-0.24780400263700403,0.9565313771960878,-0.0018005919511290425,-0.015512425321591162,-0.02903042806597768,-0.04205071388297561,250.59381103515625,59666100,247.48224441114922,247.57676766255193,249.17149838717938,254.32421364294137
2018-05-10,6764,12772,0.07467666666666667,0.022564879250000003,-0.939085,0.894188,19536,1.0253662829568138,0.9645407886224855,0.001947942079813888,-0.01269188424221404,-0.02700708268103738,-0.041407772657771874,252.9370574951172,72063900,248.32144642406737,247.97382616866787,249.3191673718044,254.3104110942068
2018-05-11,2289,3724,0.1133578125,-0.013419570859375,-0.948524,0.826003,6013,-0.17359484323296326,0.9598432282140362,-0.00041629068006132576,-0.012745786954596333,-0.026474239080187877,-0.04112928308763857,253.70884704589844,59871500,249.15027728896445,248.39864252994423,249.49131167274928,254.30442538228337
2018-05-14,2168,3470,0.03684836065573771,-0.06680758352459017,-0.944478,0.927419,5638,-0.20684267450717508,0.9624370133906978,-0.004366896547151638,-0.01199154475133486,-0.024452068795492315,-0.0401566549466137,253.82972717285156,54790600,249.87019265571632,248.8009450960855,249.66144561392974,254.2997020170154
2018-05-15,2234,4216,0.0597679104477612,0.020837775365671645,-0.937923,0.880846,6450,-0.13485003718808175,0.9586829213876962,-0.0004892547144095941,-0.00955974326118623,-0.022675996475446672,-0.039549745192262606,252.08157348632812,87036100,250.21040509119507,249.04395460647385,249.7563525893179,254.2776310863618
2018-05-16,2563,4580,0.12710875912408762,0.007262482992700729,-0.895908,0.924379,7143,-0.0734080449933383,0.9591969446533017,0.0007033203174535325,-0.008313652427564973,-0.021501938457087953,-0.03908395187698934,253.1416015625,53942600,250.66135839447276,249.34748401062393,249.88910745101134,254.26632731000498
2018-05-17,2035,3503,0.04814140625,0.048649970265625,-0.933806,0.913044,5538,-0.21570876284696489,0.9569481197290355,0.008079728001787604,-0.004094124820662012,-0.018750883213059993,-0.03821097752731158,252.9278106689453,56536400,251.0100433597762,249.6126933927218,250.0082722830872,254.2530087364621
2018-05-18,2673,4518,0.08749401709401709,0.03947702469230769,-0.88113,0.898183,7191,-0.06915232259023919,0.9587009928172741,0.012910081338790694,-0.0008666322641457374,-0.016467435844222045,-0.037437962579852685,252.2954559326172,64368000,251.2077991402133,249.81141654382517,250.09796575953936,254.23353059911042
2018-05-21,2072,3387,0.11305603448275861,0.029952570681034484,-0.937489,0.926441,5459,-0.22271297263539885,0.95781129291532,0.02160168753046649,0.006572104536638348,-0.01061093267135098,-0.03528526839158346,254.19235229492188,58025900,251.66696116401462,250.13593030316568,250.2585299373975,254.2331208647404
2018-05-22,2478,3816,0.005289041095890412,-0.05267357090410959,-0.91731,0.825718,6294,-0.14868113499815386,0.9610853631165542,0.010174724694377862,0.0021835359854718342,-0.012260447896165044,-0.035458286327031484,253.4856719970703,52966400,251.94676283063856,250.38405931752897,250.3850845279729,254.22568356257455
2018-05-23,1972,2982,0.026880434782608698,-0.11055698144927537,-0.935045,0.829051,4954,-0.26748671875133745,0.9659936169152331,-0.008399383943107252,-0.006167613454139069,-0.016115213917855645,-0.036205537024765255,254.18299865722656,64694200,252.2907991116521,250.66546223158065,250.53402233696326,254.22525883714823
2018-05-24,2659,4282,0.003551020408163266,-0.09038296755782313,-0.930765,0.860641,6941,-0.09131754343971374,0.9611806305769729,-0.02101224296075585,-0.012405787832189739,-0.019027674844913193,-0.03674461593554195,253.66232299804688,76043800,252.50180278648207,250.88745191798554,250.65670079426067,254.21965748551537
2018-05-25,9314,21077,0.01797720588235294,-0.06349178186029412,-0.934484,0.855805,30391,1.9877801722409987,0.9308245638409485,-0.02754755663760789,-0.01618993553797525,-0.0207713653161046,-0.0370107568900171,253.05792236328125,56374800,252.5873596444512,251.04822750652596,250.75086634598696,254.20809793206033
2018-05-29,2163,3430,0.09126201550387597,-0.029372143697674415,-0.942168,0.891601,5593,-0.2108324142600805,0.9607153489342949,-0.006062540673628058,-0.006525615519641103,-0.014473472220428312,-0.034655368991161055,250.14755249023438,115908600,252.21200469764858,250.9815108386525,250.72720697909472,254.16769449482825
2018-05-30,3412,6230,0.020061481481481482,0.0608920745925926,-0.938372,0.88292,9642,0.14815550261800925,0.9613540024542354,0.0042381693673289676,-0.0015317125483645328,-0.011517960580702003,-0.03370464815948191,253.4856719970703,69678400,252.40795351294423,251.16700425779456,250.83538207783886,254.16090820131825
2018-05-31,2360,3489,0.06760223880597015,-0.05058416410447761,-0.94647,0.892846,5849,-0.18813522811021857,0.9614657917768908,-0.004196035782179737,-0.005165227478446983,-0.013049968562026535,-0.03387260354201918,251.932861328125,93519900,252.33486240758742,251.22373441115238,250.87842047981087,254.13873858068948
2018-06-01,2982,4687,0.06493129770992366,-0.012494445557251908,-0.94986,0.79909,7669,-0.026772420326043864,0.959392821683355,-0.005472714209113917,-0.005708132521321421,-0.01302818334615302,-0.033659885552120995,254.40621948242188,71258400,252.65353272679272,251.45947404606122,251.01676553873682,254.14140008219925
2018-06-04,3999,7593,0.12267941176470588,0.07098156213235295,-0.937245,0.900628,11592,0.32104422524391074,0.9644619878129644,0.022374374795176045,0.00873465259238592,-0.004317691085380928,-0.03078245690714152,255.61500549316406,45385200,253.10914392161908,251.76729119029108,251.19708867420456,254.15606282260686
2018-06-05,2985,5505,0.0792374149659864,-0.0169439230952381,-0.914375,0.900737,8490,0.04601816494363055,0.959141271259677,0.016325405888958484,0.006832535874784141,-0.004812837438708661,-0.03064476005329174,255.8009796142578,51135000,253.52327248971733,252.06608292539974,251.37763341695177,254.17243015386708
2018-06-06,2577,3961,0.11459512195121951,0.01683892723577236,-0.89248,0.870665,6538,-0.1270478794490667,0.9588343221063983,0.016404409173083695,0.007573750049672157,-0.003963748627944699,-0.030172285552903043,257.9396667480469,62732200,254.20271776022958,252.50116320855878,251.63496805738689,254.2099150951027
2018-06-07,3053,4785,0.07206439393939394,0.008862326060606059,-0.946568,0.903833,7838,-0.01178873103179907,0.9592937167727099,0.015244088694240982,0.007669200124556149,-0.0034607653068250616,-0.02978388145724624,257.91180419921875,72969400,254.77334644315098,252.90195143008913,251.88111849432147,254.2467498125566
2018-06-08,2190,4262,0.0885509090909091,0.03977089890909091,-0.939528,0.882069,6452,-0.13467271542128595,0.9581081165554935,0.0190174441119102,0.010047103738225392,-0.0017654059258087492,-0.029091794090417015,258.67425537109375,72139700,255.3734862782191,253.32952949979318,252.14751601890077,254.2908045942336
2018-06-11,2994,5062,0.12502241379310347,0.00917933724137931,-0.908547,0.876997,8056,0.007539341548942734,0.9593329272826129,0.03430996413482513,0.020691616144449025,0.005591699266277551,-0.02632264600349884,259.0182800292969,58892500,255.9342237783849,253.75091842790457,252.41695774479865,254.3378441508014
2018-06-12,2900,5022,0.18560797101449275,0.028579172536231885,-0.95272,0.918951,7922,-0.004341216826375623,0.9592892934870773,0.033428303888887706,0.021275879580877385,0.00649316880627576,-0.02577635925185973,259.3530578613281,72329000,256.4601982526839,254.16589171926927,252.68896167093706,254.38774677478676
2018-06-13,2581,4021,0.0008016000000000001,-0.099971071176,-0.938465,0.874074,6602,-0.12137358291160123,0.9620566490244535,0.012905323109674212,0.012294623969256839,0.0023181005716767103,-0.02651461509190093,258.5254821777344,79070600,256.77793424115316,254.48882434582225,252.91784482806636,254.42891827133352
2018-06-14,3020,5377,0.06821854838709678,-0.04634313108870968,-0.927065,0.87467,8397,0.03777270278762602,0.9589221079523548,0.0037901763099228436,0.007951086557555614,0.00040981697715175374,-0.026711913758535842,259.1763000488281,77097600,257.14691359618007,254.83604476826713,253.16327444456684,254.47615590096032
2018-06-15,1928,3394,0.1211061855670103,-0.027737143917525776,-0.928854,0.882735,5322,-0.2348595136609109,0.9607879834115294,-0.0010601806481461752,0.005307513929771808,-0.000693985410874816,-0.02672211505365017,258.8457336425781,120041600,257.40827052639514,255.13305875895682,253.38611598174376,254.51963428644908
2018-06-18,3776,6490,0.12694333333333332,0.024590404658333335,-0.928574,0.859828,10266,0.20347989385829773,0.9604469314228264,0.007981446286227604,0.008764534543581781,0.0018914528238596427,-0.02527488446120665,258.3132629394531,52917600,257.54750012840407,255.3686294389936,253.5793374310657,254.5573818352352
2018-06-19,22755,43972,0.06454803149606299,-0.108047419,-0.948395,0.901252,66727,5.209362031387028,0.832246061533753,-0.009869148373192027,0.00011179724405720529,-0.0024198754829583826,-0.026098491770050365,257.3232727050781,97531500,257.51300360173855,255.51341782907394,253.72615842220347,254.5849031374227
2018-06-20,2396,4680,0.09146869565217391,-0.0950423990173913,-0.938338,0.862989,7076,-0.07934832418099749,0.9610198674058394,-0.02297272539537653,-0.006936661738272313,-0.0060521313078381045,-0.026784500797387093,257.76220703125,53785500,257.55134259089414,255.6799948070129,253.88443483824452,254.61651810154044
2018-06-21,2316,3503,0.09570743801652892,0.0010922057851239658,-0.946233,0.893356,5819,-0.1907950546121555,0.9592702575533572,-0.019270428290684146,-0.006341930810613329,-0.005771961225761161,-0.02650712063238698,256.1463317871094,71061400,257.33518708261954,255.71453828702005,253.9731366793765,254.63174012826252
2018-06-22,1973,3874,0.10041545454545454,-0.033830271363636366,-0.925422,0.901538,5847,-0.18831254987701435,0.9607555489440393,-0.021510404148061414,-0.008378104184911332,-0.006872287113520973,-0.0265799878038422,256.6133728027344,54898500,257.224138731868,255.7811186215174,254.07667535088075,254.65145786631697
2018-06-25,2686,4937,0.13838260869565217,0.04827843947826087,-0.929822,0.826436,7623,-0.030850820962347182,0.9589810486122768,0.009557557371708582,0.005123380702376712,0.0003520572823969446,-0.024112338474838867,253.12013244628906,137854200,256.59275314947126,255.58400853446346,254.03916386442617,254.636220797461
2018-06-26,2092,3373,0.023370754716981138,-0.011558299433962263,-0.941819,0.892154,5465,-0.22218100733501148,0.9598970645346796,0.00630896401698999,0.0038877006922775283,-0.00011501553000929881,-0.02398742266348686,253.68057250976562,68547400,256.14472535874734,255.44301327337473,254.02510145836106,254.62671185927496
2018-06-27,1978,3235,0.08281296296296296,5.705009259259342e-05,-0.945222,0.924496,5213,-0.2445235499512818,0.9593141538697296,0.005347131105544237,0.00360394879600457,-0.00010826785853471481,-0.023748174178351743,251.5789794921875,105110700,255.44230291773812,255.15678854884234,253.9291751067464,254.5963861640801
2018-06-28,2245,3914,0.07895210084033615,0.005888914890756298,-0.920375,0.81247,6159,-0.16065035425687013,0.959103720931017,0.005430482457115323,0.0037732055437639574,0.00012691577869238373,-0.023453277769703903,253.01742553710938,76650500,255.06924485917986,254.9983172146399,253.89342022166264,254.58067511306547
2018-06-29,2430,4107,0.10368,-0.05073982190909091,-0.922721,0.924193,6537,-0.1271365403324646,0.9607736596366842,-0.003211102829993329,-0.0002647964897808477,-0.00186785824827951,-0.023724785671588353,253.38168334960938,97592500,254.80962001155365,254.878566557971,253.8733521090331,254.56874484676243
2018-07-02,2175,3712,0.03241770833333333,-0.010709849458333337,-0.927011,0.888294,5887,-0.18476611454109843,0.9597640424176683,-0.009477509916116619,-0.004115337448864578,-0.003788805417694858,-0.023578445719201122,253.92340087890625,63554800,254.67327860653097,254.80781354470696,253.87531480589087,254.56232351374896
2018-07-03,2433,4107,0.08406785714285714,-0.032806460008928576,-0.919616,0.825318,6540,-0.1268705576822709,0.9602569585257006,-0.013066579161164611,-0.006240605786647096,-0.004926752656566768,-0.023670266756909853,253.02674865722656,42187100,254.419966306638,254.675882812301,253.84203770202168,254.54704416194278
2018-07-05,2732,5060,0.04436146788990825,-0.11818534133944955,-0.926312,0.860194,7792,-0.015867131668102386,0.9597406637914326,-0.030028280568825352,-0.015416993279580217,-0.0099034894296909,-0.024566007906522285,255.09095764160156,56925900,254.52319574278624,254.7066290959529,253.89101495455424,254.55245623636728
2018-07-06,2291,4469,0.008977235772357728,-0.047310183796747965,-0.903899,0.912587,6760,-0.10736516333473331,0.9604640469464802,-0.03268703491158268,-0.01777945183640746,-0.011370418620555885,-0.024792318114385228,257.2485046386719,66493700,254.94247403446096,254.89491617319135,254.02268121667652,254.579282588629
2018-07-09,2287,4474,0.08324434782608696,-0.07062589315652174,-0.91196,0.79103,6761,-0.10727650245133541,0.9610277788987075,-0.020504225748019786,-0.01375637843359887,-0.009727663850817908,-0.02393255810966429,259.56494140625,50550400,255.65362286089004,255.24084396823272,254.24002475352256,254.62889113407797
2018-07-10,3168,5750,0.15781870503597123,0.041743643316546765,-0.947611,0.87194,8918,0.08396502303793096,0.9601085958418994,-0.01092763050731724,-0.009645265711365859,-0.007709181216803608,-0.023279063568109954,260.4989013671875,51966800,256.3990503233973,255.63032970148862,254.48547089523493,254.68729919609896
2018-07-11,2557,4504,0.010007913669064748,-0.019363832999999997,-0.936296,0.889744,7061,-0.08067823743196596,0.9596699956237472,-0.012225507813883816,-0.010365159584598018,-0.008166226384772093,-0.023240106050019308,258.5934753417969,77054700,256.73665417238186,255.8498219711411,254.6465691088256,254.72616662043427
2018-07-12,3089,5131,0.11182352941176471,0.007354631838235295,-0.917966,0.917761,8220,0.022079726426198036,0.9593539641384835,-0.009213178636634723,-0.00905258244216592,-0.00755756527798749,-0.02293568079739986,260.9378967285156,60124700,257.3829991810178,256.2267163976133,254.8932878390095,254.78797488021618
2018-07-13,3362,6742,0.050612698412698415,-0.04170074771428571,-0.912707,0.853718,10104,0.18911683074783822,0.9575368836799422,-0.014211266187042567,-0.011470965054915534,-0.008896513608822714,-0.023122397881149972,261.14337158203125,48216000,257.9615180119429,256.59091307794057,255.13838916226527,254.8512126583437
2018-07-16,2513,4213,0.12294846153846153,-0.09620126464615385,-0.940475,0.906687,6726,-0.11037963337026185,0.9617145794027628,-0.011211706110659055,-0.009730227514515202,-0.008073248794933244,-0.022453728457745178,260.90985107421875,48201000,258.4151077138315,256.91083441099823,255.36472100194973,254.91149761770566
2018-07-17,3675,7053,0.0265645390070922,-0.019310084539007094,-0.949483,0.925329,10728,0.24444122198812668,0.958251671978001,-0.01245761048425106,-0.010439846553366454,-0.008513909020191043,-0.02242244841875276,261.96533203125,52315500,258.96129607035743,257.28524164212797,255.62356849329487,254.9816850248056
2018-07-18,3236,5923,0.07834551724137931,-0.010802672413793101,-0.946614,0.93362,9159,0.10533229593682443,0.9590604168633007,-0.012203004627257527,-0.010466722543027687,-0.008603664447391125,-0.022306828757011867,262.51641845703125,44593500,259.5082379759996,257.6727362210097,255.89387633501005,255.05665749676805
2018-07-19,3209,6641,0.07400084033613447,-0.05101391159663866,-0.948514,0.918747,9850,0.1665969663647721,0.9573986166165416,-0.0181739133917777,-0.01347021802848035,-0.01026681139442044,-0.02259247137233154,261.5263977050781,61412100,259.81872408816554,257.958192627237,256.1147595259931,255.12103302122884
2018-07-20,3805,5970,0.10182391304347826,0.006687705579710146,-0.931939,0.843937,9775,0.15994740010992972,0.9595587952068204,-0.014349048934625724,-0.011977038501947722,-0.009601928375827082,-0.02230112632803262,261.2275085449219,82337700,260.03546015843574,258.20036417669513,256.31525948751977,255.18179397171335
2018-07-23,2149,3432,-0.014303614457831322,-0.03375007436144578,-0.932901,0.873261,5581,-0.21189634486085526,0.9609318348008322,-0.012066591543560636,-0.011040504554092879,-0.009306023567900737,-0.021837876275010708,261.7131652832031,47047600,260.29356863916917,258.4605716660661,256.52694206774265,255.24678274098193
2018-07-24,2555,3784,0.03830978260869566,-0.0573642522826087,-0.949763,0.903646,6339,-0.14469139524524846,0.9611911427024937,-0.01903546242649111,-0.01447189327472368,-0.011190659988085362,-0.022191372553693273,263.03009033203125,68026900,260.71457197653257,258.79905453021166,256.7819674898716,255.32422858765904
2018-07-25,2928,5311,-0.03261222222222222,-0.11203752411111112,-0.94978,0.924007,8239,0.023764283210758103,0.9587162173269564,-0.03334347191643265,-0.02169897704038201,-0.01514543897330206,-0.02308536411147853,265.2718505859375,78882900,261.41569176259486,259.27852090470986,257.11490408187416,255.42320990107476
2018-07-26,2724,4288,0.03914047619047619,-0.12881517563095238,-0.946623,0.911374,7012,-0.08502262071846298,0.9617898804154439,-0.048031426334051074,-0.02963351026931315,-0.01960307570497462,-0.024137402037045435,264.64599609375,57919500,261.91266165969563,259.67611165945357,257.41024102351633,255.51497891791732
2018-07-27,1590,2737,0.05474444444444444,0.01946301666666667,-0.947751,0.791629,4327,-0.3230770926418196,0.95789770761161,-0.03764766587240219,-0.02599673049627761,-0.018071072082557316,-0.0237035670250682,262.8526916503906,76768700,262.05728165826406,259.9114138810044,257.62367045986434,255.5879909849071
2018-07-30,2244,3317,0.09436891891891892,-0.03631025435135135,-0.951822,0.904272,5561,-0.21366956252881325,0.9610688441739075,-0.03094915250644876,-0.02482711390573031,-0.018312551683414256,-0.023597627499369722,261.47967529296875,63742500,261.9684191405263,260.0275813930018,257.77488633567236,255.64661470936545
2018-07-31,2339,3671,-0.0018058823529411754,-0.04947099094117647,-0.943319,0.921866,6010,-0.17386082588315696,0.9612590862064173,-0.033798666111791484,-0.026652586278726322,-0.01953445126215003,-0.02385507390177576,262.7685546875,68570500,262.0915169169838,260.2306164518535,257.9707164671166,255.71747978377476
2018-08-01,1848,3383,0.06550705882352942,0.07325132364705882,-0.954935,0.902098,5231,-0.24292765405011965,0.9552999430827822,-0.017329436918122207,-0.01925229665459409,-0.01589579342257321,-0.022888841090344572,262.3296203613281,53853300,262.1281482161137,260.38609822292574,258.14165387473275,255.78327222733253
2018-08-02,2484,4039,0.11387042253521126,0.14363205323943662,-0.859969,0.86692,6523,-0.1283777927000352,0.9551544643017772,0.0074338692599637685,-0.00718678925503626,-0.009639799435827727,-0.02123191676865521,263.7586669921875,63426400,262.3789972585866,260.6359181317599,258.36192889894664,255.8626293891719
2018-08-03,1986,2898,-0.06260153846153846,-0.08961295876923077,-0.919563,0.889868,4884,-0.27369298058919034,0.9648544089305944,-0.007496411975296931,-0.01329243144127289,-0.012776001762627845,-0.02191232514677039,264.88885498046875,53935400,262.7651292157992,260.95095049092356,258.61788678449653,255.95244257913507
2018-08-06,2017,3445,0.06466125,-0.099179502875,-0.934526,0.865171,5462,-0.22244698998520515,0.9642980768016033,-0.002731753111633638,-0.008490739220631737,-0.009952732976275157,-0.0208523887675056,265.86016845703125,39400900,263.2412890990657,261.3145962661908,258.9018978304783,256.0510269162286
2018-08-07,2647,4327,0.04329487179487179,-0.07698669256410257,-0.94543,0.842044,6974,-0.0883917342875831,0.9608536019188458,-0.014155589950475011,-0.013564513542370317,-0.012581515705209566,-0.021410939054038902,266.73822021484375,43196600,263.7792785014931,261.71634618831325,259.20920459064945,256.15736714805564
2018-08-08,2237,3359,0.11666941176470588,-0.08159180317647059,-0.941607,0.859235,5596,-0.2105664316098868,0.9631959837352068,-0.024530391985243562,-0.018603572033785154,-0.015287801488396272,-0.022009753622421305,266.6260986328125,42114600,264.2172508293884,262.08003155457243,259.5000631805382,256.26153363049104
2018-08-09,2135,3278,-0.008697297297297298,-0.05592985378378378,-0.915419,0.89585,5413,-0.22679137327170218,0.9621809441158377,-0.029361078415788208,-0.021368481793044312,-0.01688160746076441,-0.022347267056862723,266.2618103027344,35717000,264.5317984406724,262.3897929433252,259.7652297343498,256.36103887101086
2018-08-10,1609,2347,-0.034167123287671235,-0.1437858841369863,-0.939189,0.873283,3956,-0.35597028038243983,0.9708725262012806,-0.04696489468058791,-0.0304364375222252,-0.021858245761792718,-0.023555611505421167,264.47784423828125,77076000,264.52349779415067,262.54446340961823,259.9500381462687,256.441803103521
2018-08-13,1451,2213,-0.05643833333333334,-0.08641747749999999,-0.902779,0.908305,3664,-0.3818592583346261,0.9667672513363901,-0.05364126448622254,-0.03716335625504477,-0.02648135916515636,-0.024705944498039128,263.48779296875,65732900,264.3641585902429,262.61433967325763,260.08877362950324,256.51191245541384
2018-08-14,1529,2505,-0.06433428571428572,-0.10455571314285714,-0.900502,0.89582,4034,-0.3490547314774038,0.9675565903145278,-0.061474256587243245,-0.04215538269117902,-0.0295430985368309,-0.025500469559181595,265.1690368652344,43842000,264.48798601716464,262.8035765022929,260.2879996387476,256.5980529968051
2018-08-15,1615,2665,-0.05587875,-0.102461605375,-0.941627,0.899538,4280,-0.3272441541615208,0.9668870506900615,-0.06778000255459043,-0.04662251029738798,-0.03240264782460224,-0.02626625200511014,263.1888427734375,102925400,264.288117825822,262.8321147445999,260.40175819304915,256.66363299458254
2018-08-16,1929,4178,0.06065441176470589,-0.021843344264705883,-0.92767,0.910288,6107,-0.16526072019356083,0.9601322647811287,-0.06071282435614665,-0.04478701651718931,-0.03198855748892003,-0.02622224297286731,265.3185119628906,69967900,264.4466400007556,263.0162923163251,260.59457206637626,256.7497511932722
2018-08-17,1323,2215,0.032489473684210526,-0.07844100122807018,-0.925009,0.87145,3538,-0.39303052964276125,0.9662774396633023,-0.06344023618259642,-0.04727990427355086,-0.033810221949278865,-0.02674183260724744,266.2524719238281,65618500,264.72446029661296,263.2560093242883,260.8164504921587,256.8443056284021
